,_,date,edit_date,edit_hide,entities,forwards,from_id,from_scheduled,fwd_from,grouped_id,id,legacy,media,media_unread,mentioned,message,out,peer_id,pinned,post,post_author,replies,reply_markup,reply_to,restriction_reason,silent,via_bot_id,views,action
96,Message,2021-01-13 07:31:12+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28134.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919680, 'access_hash': -5863547885470569978, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xe6_\xfe\xa8.\x85~C\xe7f\x16\xa7@\xf3-\xdfK|\xab\xe5\x01', 'date': datetime.datetime(2021, 1, 12, 9, 2, 49, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1710468, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 57, 'w': 400, 'h': 224, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_0235.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x16(\xc7\xc6:\xd2\ns\x1d\xc3=\xe8N\\d\xf7\xa0\x04\xda@\xe4R\x1a\x98\xc4\xc4\x909\xc7<T\\\xe6\x98\x0fS\xf2\x8a)v\x9d\x9b\xb9\xc7z)44ES\xc3\x01\x94d\x10(\xa2\x9a\x13\x1c\xf6\xc5\x17;\xe9V\xd4\x94\xdc\x1b\xf0""\x8a*\xd4U\xc9m\x91L\xd9l.@\x1d\xa8\xa2\x8a\x86Q'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100041000481, 'local_id': 6560}, 'w': 320, 'h': 179, 'size': 8469}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
97,Message,2021-01-13 07:30:53+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28133.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919673, 'access_hash': -3747502558367512493, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xe5_\xfe\xa8.\xbc\x04\x1d#P\xb6Z\xe0\x03\x15w\x82\xf8\xfe\x84\x87', 'date': datetime.datetime(2021, 1, 12, 8, 58, 8, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 31311638, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 327, 'w': 384, 'h': 224, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_9869.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x17(\xb3\x16\xd8-\xa4`?\xd5\xae\xc0}O\x7f\xd4\xd6a\n\xecN\xe0*\xed\xdea\xb1\x86&?3\x1d\xed\xfc\xff\x00\x99\xa6\xe9\xd0Fc\xf3$Pw\x1c\x00Fj^\xa6\xd4\xda\x8cn6\xd6\xc0N\x0b\x97\xf9A\xc7\x1d\xea\xd7\xd9`\xb7F\xcf9\xf5\xa9\xce\x04x\x87\x0b\x8c\xff\x00\x0f\x15RKv0\xbc\x92\xcd\x93\xb7$\x01\xd3\xda\x9aV&Sr(\x86\x8f\x9c\xfe\x14T$\r\xec\xab\x9cv\xa2\x86\xd2\x1f+\x92M\x16f\xbcY\xe5\xde\xeb\x91\xd0\x0fJD\xbc\xd8\xbbT\xe0~4QE\xc3\x97A\xdfn\xe9\xf4\xc7z_\xb6\x82\xa5O9\xe0\xd1E \xe5Ei\\1S\x19\xdaG\x7fZ(\xa2\x81\xab\xf7?'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100046400693, 'local_id': 14529}, 'w': 320, 'h': 187, 'size': 17133}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,Whites Already Minority in Birmingham.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
98,Message,2021-01-13 07:30:43+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28132.0,0.0,,0.0,0.0,Ill worry about me big guy.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
99,Message,2021-01-13 07:30:42+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28131.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919670, 'access_hash': 6636019606290994776, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xe3_\xfe\xa8.\xfb^\x7f\xc6B%\x9c\xaf{8\xd0\xf8<\xc6\xd8F', 'date': datetime.datetime(2021, 1, 12, 8, 54, 52, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 4864599, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 58, 'w': 640, 'h': 336, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1426.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b""\x01\x15(\x8er\xe12\x83\xf2\xa8\x82\x9076w{\xd5\xf2\xe5# g\xf08\xa8\xda\xe0\x13 (\xc3y\x079\xf4\xc5\x00@\x1aR\xbbv\xf3\xedSB\xc6H\xb9\\0\xe0\xf1R\rJ0\xe7\xe4<\x1c\xf5\xa6\xc3~\x00\x1b\xa3'\x81\xdf\xdc\x9a\x06\x0c\x98\xedE9\xaeR`\x00'#\xb1\xa2\x98\x0e\xc6x\xf6\xa4\xd8\xa4\x0c\x8c\xd1E\x023\xa6\x00\xca\x0f\xa9\xa9\x12\x8a(\x18:\x8a(\xa2\x90\x1f""}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100043400869, 'local_id': 8351}, 'w': 320, 'h': 168, 'size': 8718}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
100,Message,2021-01-13 07:30:33+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28130.0,0.0,,0.0,0.0,Cry about it,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28123, 'reply_to_peer_id': None, 'reply_to_top_id': 28103}",[],0.0,,,
101,Message,2021-01-13 07:30:32+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28129.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919669, 'access_hash': 4712889352300743551, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xe1_\xfe\xa8/\xefB\xac\x0eP\xa8;\x02v>\x94\xbca\xcf\xddk', 'date': datetime.datetime(2021, 1, 12, 8, 54, 40, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 11950081, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 125, 'w': 640, 'h': 640, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1082.mov'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01((\xd1\xa8K\x91q\x8c\x9cR\xf9\xe0\x06-\xc6:\n\x80\r\xdc\x9e\xa6\x91B\x9b\xe0%#g\xc8\x0e3\x9a\xb7\xd6\xb1\xa5\x05de\xf7\xadx\x81\x10\xa0=B\x8c\xd3bc\xa8\xa5\xa2\x90\x11\xbb\x0c\xb0\xdb\x93\xb6\xab\x05;G^\xb4\xf6| $\xfc\xb9\xc6i\x8e\xe10Ny\xa0h|\x10\x02\xec\xec\x03zf\xadU8\xdf\x8c\xabqV""b\xcars\x83\xd6\x812J)(\xa0\n\'\xe4\x8eh\xdb\x95\x07\x83\xedQ$D\x12GOz(\xa6P\xe8\xe0-.\x0b\x95\x07\xfb\xa6\xaf\xa2\x84P\xaa0\x05\x14PK\x1dE\x14R\x11'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100041100453, 'local_id': 7973}, 'w': 320, 'h': 320, 'size': 13055}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
102,Message,2021-01-13 07:30:22+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28128.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919668, 'access_hash': 5029377132978151480, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xe0_\xfe\xa8/\x1b-3\xeb;\xdc\xc7R\x9d\x1c#_\xc3\x93z\x07', 'date': datetime.datetime(2021, 1, 12, 8, 53, 41, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1204227, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 13, 'w': 1280, 'h': 720, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1173.mov'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x16(\xca\x8d\x15\x81$\x9a\x7f\x93\x1f\xabSa )\xcf\xad?p<\x0eM\x00/\xd9\x81\x8c\xb88\x19\xc0\xcfz\x88\xaa\x008o\xce\xb4\xa5\xde\x96Q+)\x127A\xde\xb3\xd9\x1d\x06Y\x18\x0fR(\x026\x00\x0e\x01\x1fZ)\x19\xb3E\x00%X\xb6\xbcka\xf2G\x19$\xf5`sE\x14\x00\xe9\xaf\xe5\x99\x95\x99P\x159\xe0\x1a\x1e\xfeWR\xa5S\x07\xd8\xd1E\x00V-\x9e\xc0}(\xa2\x8a\x00'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100045000454, 'local_id': 7970}, 'w': 320, 'h': 180, 'size': 5723}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
103,Message,2021-01-13 07:30:11+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28127.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919666, 'access_hash': -8680534895932640135, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xdf_\xfe\xa8/~\xc3\xc6\x022\xbf\xeeI\x04\xca\xc2\xda\xe1#\x066', 'date': datetime.datetime(2021, 1, 12, 8, 43, 14, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 2809424, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 29, 'w': 512, 'h': 640, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_9579.MP4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01( \xce1{\x8f\xce\x9f\xf6~Tn\xe5\x86kLY\xc5\xfd\xc1C[\xaa\x90#@\t\xa6\xec\x08\xcdh\x07\x9b\xb00\x038\xab1[D\xb1\xb7\x98\xdb\x89=Gj\xb9\xf6h\x80\xc9\x8d8\xef\x8a\x8e(\x95\xf2\xfb\x06\xd3\xd0b\x90\xcb\x13\x13\x19\x03\x83\xc5E\xe7\x1d\xf8\xd89>\xb5]\xaeW\x8c\xc9\xf9v\xa64\xcb\xb4:\xbe\xee~\xed+0\xba-\xb4\xdf+\x02\x80\x81\xc63O\xcf\x96\x06\xc5R\xa0g\x03\xb5f\xf9\xdb\xa7\x05\x97h#\x150\x9c\xc8vG\xcf\xbd03\xf7\x01\x90\x14\x0f\xadI\x0f\xcf""\xa9<\x1e\x94QLE\xd4+\xb1\x01\\\xf1\x8f\xd6\xa6UU\xfb\xaa\x17>\x82\x8a*dR?'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100044400726, 'local_id': 7956}, 'w': 256, 'h': 320, 'size': 17660}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
104,Message,2021-01-13 07:30:00+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28126.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919665, 'access_hash': 8831861515248879900, 'file_reference': b""\x02Nz\xd4\xf1\x00\x00m\xde_\xfe\xa8/\xbd\xb0\xb2ev.\xbbP\x9a\xa4\xbd-\xf7'\xc9S"", 'date': datetime.datetime(2021, 1, 12, 8, 37, 15, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 4807654, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 51, 'w': 400, 'h': 224, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_4380.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x16(\x9f\xed\xa0\xae@\x1e\x9c\xf1Hn\x9d\xf2\x81\x03q\xfc\xea\x92\xa3\xb9m\xa0\x11\x8c\xe35h\r\x99\x03\xb7\x18\xc7a\xff\x00\xd6\xa4SV\x1cY\xc4e6\x80*&\x06Q\x85\x90\x82>\xf2\x93O- \x1e\xca:\xed\xfag\xfa\xd5g\xca\x9d\xc3;\x874\x9a\x04K\nJ\t\xdd\x8cc\xd6\x8at\x13\xa4\xdc?\xcb!\xe0\x11\xd2\x8aC\xb1&\xc41\xc8B\xed(6\xe4\x1a\x8c\x95\x1bd\x00\xfc\xdf8\xf6\x1cqE\x15Bc\xb6\x92\xcc\xa1\x88,\xb9\xcf\xe2j&\x88L\xdf)#8\xeb\xf4\xff\x00\xebQE\x00A2\xf9rm\xe3\xa7j(\xa2\x91\xa4v?'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100046100487, 'local_id': 19373}, 'w': 320, 'h': 179, 'size': 23212}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
105,Message,2021-01-13 07:29:50+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 897800896}",0.0,,,28125.0,0.0,,0.0,0.0,Clearly he hasnt,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28123, 'reply_to_peer_id': None, 'reply_to_top_id': 28103}",[],0.0,,,
106,Message,2021-01-13 07:29:43+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28124.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919663, 'access_hash': -6576371319561234770, 'file_reference': b""\x02Nz\xd4\xf1\x00\x00m\xdc_\xfe\xa8/\xf5\xb0\xf8E\xa1\x1e\xd1\xd0J\x98\x8e\x1a\xe7';'"", 'date': datetime.datetime(2021, 1, 12, 8, 36, 52, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 9401463, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 101, 'w': 384, 'h': 224, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_4377.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x17(\xa7\x14\xddC\xbe\xd1\x8e\x08\\\xd2N\xeb\x81\xb1\xf7\xf3\xfd\xdcRn\x00}\xdc\xfa\xf3Po\xc1\x07\xde\x81\x8e1\xb8\x19#\x8af\xd3VP\xac\x83\xe6=9\xc7\xad0K\xb1\x9c\xae\x06\xe5\xc7\xad ""\xc6h\xa9%A\x16\xd0\x181#9\x14S\x02i\x02\xe0\xb0PF1U\x08\xed\xdc\x1a(\xa0\t\x15\x88B\x01\xc6i\xab\xca\xf2OZ(\xa0C\x9f\xe6\x03\xd3\xa5\x14Q@\x1f'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100045900920, 'local_id': 15917}, 'w': 320, 'h': 187, 'size': 9615}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
107,Message,2021-01-13 07:29:36+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1320770300}",0.0,,,28123.0,0.0,,0.0,0.0,"Have you read the tenets nibba

Giving our your home address or payment info to a stranger online, let alone a political dissident, is no bueno",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28107, 'reply_to_peer_id': None, 'reply_to_top_id': 28103}",[],0.0,,,
108,Message,2021-01-13 07:29:34+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 897800896}",0.0,,,28122.0,0.0,,0.0,0.0,Hes a merchant first and foremost,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28107, 'reply_to_peer_id': None, 'reply_to_top_id': 28103}",[],0.0,,,
109,Message,2021-01-13 07:29:33+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28121.0,0.0,,0.0,0.0,Goat,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28118, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
110,Message,2021-01-13 07:29:32+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28120.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919661, 'access_hash': -2341457628748285090, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xd8_\xfe\xa8/w5\xdd\xc5\xdd\x90\x95o=;\xe8G\xa4\xdbwD', 'date': datetime.datetime(2021, 1, 12, 8, 26, 33, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 6192432, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 138, 'w': 224, 'h': 400, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1432.mov'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01(\x16y\xbe\xc1?\xba\x1d}iWP*x\x88~uL\xf5?Z\t\xf6\xa0\x0b\x9f\xda-\x9c\xf9\x7f\xf8\xf1\xa2\xa9Q@\x16Z\xdcrw\xfe\x95\x08\x08_n_\xd3v\xde*\xec\x9bUIf\x03\xeaj\x16\x95Dc\xe7\x01}M""\x92\xb9\x1f\x92\xbf\xdf?\x95\x14\xf0U\x86T\x82=E\x14\xc5b\x0b\x8b\x0b\xa9ff,\xac3\xc1\xddMk\x0b\xa7@\xa7n\x07\xfbB\x8a)\x88\x9a\xd6\xc2x\x81,\xcb\xcfl\x8a(\xa2\x90\xcf'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100046300626, 'local_id': 10426}, 'w': 179, 'h': 320, 'size': 7400}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28135, 'read_max_id': None}",,,[],0.0,,,
111,Message,2021-01-13 07:29:31+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1052233433}",0.0,,,28119.0,0.0,"{'_': 'MessageMediaPhoto', 'photo': {'_': 'Photo', 'id': 5183831325486983619, 'access_hash': -3977052353286047157, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xd7_\xfe\xa8/\xf8%\xd1\xa7a)T\xa08\xaf\xc4$\xd2\xdf\x8f~', 'date': datetime.datetime(2021, 1, 13, 7, 29, 31, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01(\x17\xc8\xc6iJ\x91\xd4b\xa5\xb5\x8cI:\xa1\xfb\xa4\xf3Z?f\xb2l\xed\x03\xf0z\x00\xc9#\x1dG4T\xd7\x8a\xab9D\xe8\x00\xe6\x8a\x00\x97Om\x92\xfc\xcaJ\xb8\xc08\xe35a\x96\x0c\xb2yc\x04\xfc\xc78\xc6)l\xed\x95c\x0e\\\x92\xc3\xb7j\x87\xca\x9a9\x99A\x04(\xcf8\xe6\x81\x95\xef\n\x19\xb6\xc60\x14b\x8a\x8eH\xa4Rw\xa3\x0c\xf7\xa2\x81\x0fK\xa9\xa3P\xaa\xf8\x03\xd8R\xfd\xb2rI/\x9c\x8ct\x14Q@\x0c7\x12\x93\x9d\xf4QE\x00\x7f'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100007900587, 'local_id': 303018}, 'w': 180, 'h': 320, 'size': 13646}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100007900587, 'local_id': 303019}, 'w': 450, 'h': 800, 'size': 70019}, {'_': 'PhotoSize', 'type': 'y', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100007900587, 'local_id': 303020}, 'w': 720, 'h': 1280, 'size': 116854}], 'dc_id': 1, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",0.0,0.0,Best hammer shirt right here imo,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
112,Message,2021-01-13 07:29:21+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28118.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183944901145919657, 'access_hash': -1983710669077382903, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00m\xd6_\xfe\xa8/\xd6o-\x95\xe2\x1a5\xa4J\xd9\x04\x86\x96\\\xba\xed', 'date': datetime.datetime(2021, 1, 12, 8, 20, 27, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 35394905, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 109, 'w': 400, 'h': 848, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_4224.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01(\x13\x06c\x9c\x03RK.\x1b\xee\xae\x0f\xe3M\x8d\x0e\xc0I\x05\xbd\xc5\x13\xaf\xee\xf7\x13\xc8\xf4\xac\xb9z\x8cn\xe0z\xa0&\x8a\x8fq\xf4\x14S\xb0\x13FSnA$v\x04\xd3.\xb8\x88c\xa15+B\x8b\x8f/9\x1e\xb52""\xba\xe1\x86s\xd8\xd3(\xcc\xde\xbe\x9f\xad\x15u\xac""\xdc~v\x1e\xd4PM\x89\xd8*\x82qQ+\xf1\x91E\x14\x14!\x9cg\x93\xcd\x14Q@\x1f'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100045000775, 'local_id': 4784}, 'w': 152, 'h': 320, 'size': 8929}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28121, 'read_max_id': None}",,,[],0.0,,,
